;fecha;hora;dep;jur;tipo.sin;vehi;rol;edad;sexo;f.dias;otro.vehi;dir;x;y
2017;14/04/2017;13:10:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;8;F;0;OMNIBUS;RUTA 8 KM. 69;
2017;14/04/2017;13:10:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;27;M;0;OMNIBUS;RUTA 8 KM. 69;
2017;16/04/2017;10:57:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;59;M;0;CAMIONETA;RUTA 5 ESQ. CAMINO LA REDENCION;567322
2017;17/04/2017;17:55:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;77;M;0;CAMION;CAMINO LECOQ ESQ. AV. MILLAN;568843
2017;18/04/2017;00:32:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;33;M;0;CAMION;RUTA 102 KM. 44;
2017;19/04/2017;08:30:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;48;M;0;CAMIONETA;RUTA 5 KM 352;
2017;19/04/2017;08:30:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;44;F;1;CAMIONETA;RUTA 5 KM 352;
2017;19/04/2017;08:30:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;48;M;0;CAMIONETA;RUTA 5 KM 352;
2017;19/04/2017;14:30:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;71;M;1;CAMION;RUTA 1 KM 43;
2017;20/04/2017;11:00:00;MALDONADO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;22;M;12;CAMION;RUTA 10 KM 116;
2017;23/04/2017;00:00:00;RIVERA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;0;CAMION;GUIDO M. BRUM ESQ. ROTONDA DE CUELLO;638412
2017;22/04/2017;21:10:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;59;F;1;MOTO;AVENIDA JOSE BELLONI ESQ. CAMINO DOMINGO ARENA;578717
2017;23/04/2017;15:15:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;70;M;0;CAMIONETA;RUTA 10 KM 116;
2017;23/04/2017;18:20:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;50;F;1;AUTO;RAMBLA REPUBLICA DEL PERU ESQ. SOLANO ANTU—A;577738
2017;24/04/2017;11:05:00;MALDONADO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;35;M;0;CAMION;RUTA INTERBALNEARIA KM 109;
2017;24/04/2017;14:05:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;MOTO;AVENIDA JOSE BELLONI ESQ. MONTECARLO;578915
2017;25/04/2017;07:55:00;FLORES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;30;F;1;CAMION;BRASIL ESQ. WILSON FERREIRA ALDUNATE;509796
2017;25/04/2017;19:10:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;0;CAMIONETA;RUTA 101 KM. 23;
2017;25/04/2017;23:50:00;MALDONADO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;78;M;0;MOTO;H. BARRIOS ESQ. SIMON DEL PINO;657290
2017;26/04/2017;23:00:00;RIVERA;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;68;M;0;;ARROYO CORONILLA  BALNEARIO EL CEIBAL;722538
2017;27/04/2017;12:30:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;50;M;0;AUTO;AV. DAMASO ANTONIO LARRA—AGA ESQ. CARRERAS NACIONALES;577917
2017;27/04/2017;21:50:00;CANELONES;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;68;M;0;;CESAR MAYO GUTIERREZ ESQ. 17 METROS;570682
2017;27/04/2017;22:15:00;ARTIGAS;NACIONAL;DESPISTE;AUTO;CONDUCTOR;37;M;1;;RUTA 4 KM. 160;
2017;29/04/2017;16:50:00;DURAZNO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;64;M;1;MOTO;RUTA 5 ESQ. DOCTOR MORQUIO;544630
2017;29/04/2017;19:10:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;56;M;0;CAMIONETA;RUTA 33 KM 24;
2017;30/04/2017;08:03:00;DURAZNO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;1;CAMION;RUTA 5 ESQ. PLAZA ARTIGAS;544866
2017;05/01/2017;06:50:00;ROCHA;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;35;M;0;MOTO;RUTA 16 KM 3;
2017;05/02/2017;01:00:00;CANELONES;NACIONAL;CAIDA;MOTO;CONDUCTOR;84;M;0;;RUTA 5 KM 47;
2017;05/02/2017;09:29:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;44;M;1;CAMIONETA;RUTA 5 KM 27;
2017;05/03/2017;15:09:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;1;M;2;CAMIONETA;RUTA 64 KM 11;
2017;05/04/2017;19:05:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;56;M;1;AUTO;RUTA 8 KM 36;
2017;05/04/2017;21:45:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;33;M;0;AUTO;RUTA 5 KM 31;
2017;05/06/2017;04:30:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;25;M;0;CAMION;RUTA 1 KM 51;
2017;05/06/2017;13:35:00;DURAZNO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;35;M;1;MOTO;MARTIN ETCHEGOYEN ESQ. GUSTAVO GALLINAL;544290
2017;05/07/2017;16:15:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;22;M;6;AUTO;RUTA 102 KM 24;
2017;05/09/2017;21:50:00;MALDONADO;NACIONAL;COLISION CON OBSTACULO EN CALZADA;MOTO;CONDUCTOR;19;M;6;;RUTA 9 KM 135;
2017;05/11/2017;15:45:00;SAN JOSE;NACIONAL;DESPISTE;CAMION;CONDUCTOR;52;M;0;;RUTA 3 KM. 138;
2017;05/12/2017;04:55:00;RIVERA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;49;M;26;;PRESIDENTE VIERA ESQ. AVENIDA MANUEL ORIBE;639934
2017;13/05/2017;10:53:00;SALTO;NACIONAL;DESPISTE;AUTO;CONDUCTOR;61;M;0;;RUTA 3 KM. 508;
2017;14/05/2017;19:27:00;SALTO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;55;M;0;CAMION;AV. JOSE ENRIQUE RODO ESQ. DIEGO LAMAS;410843
2017;18/05/2017;13:10:00;ROCHA;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;6;M;0;MAQUINARIA INDUSTRIAL;CALLE 3 Y 5;
2017;19/05/2017;20:10:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;39;M;0;CAMION;BOULEVARD APARICIO SARAVIA ESQ. LUIS CAVIGLIA;580820
2017;21/05/2017;06:30:00;DURAZNO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;25;M;0;;GENERAL FRUCTUOSO RIVERA ESQ. AVENIDA PETRINI;627701
2017;23/05/2017;18:10:00;DURAZNO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;59;M;1;CAMION;DAMASO ANTONIO LARRA—AGA ESQ. JOSE BATLLE Y ORDO—EZ;543729
2017;24/05/2017;08:40:00;FLORIDA;NACIONAL;COLISION ENTRE VEHICULOS;CAMION;CONDUCTOR;30;M;0;CAMION;RUTA 5 KM 128;
2017;24/05/2017;08:40:00;FLORIDA;NACIONAL;COLISION ENTRE VEHICULOS;CAMION;PASAJERO;28;M;0;CAMION;RUTA 5 KM 128;
2017;24/05/2017;19:12:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;66;F;0;AUTO;RAMBLA O HIGGINS ESQ. ISMAEL;583277
2017;26/05/2017;22:20:00;MALDONADO;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;20;M;0;;RUTA 9 ZANJA ONDA;664630
2017;28/05/2017;02:40:00;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;28;M;0;;CAMINO CARLOS LOPEZ ESQ. CAMINO CORONEL RAIZ;573847
2017;31/05/2017;20:00:00;FLORIDA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;70;M;4;MOTO;RIO CUAREIM ESQ. JOAQUIN REQUENA;554352
2017;06/01/2017;22:00:00;SORIANO;NACIONAL;CAIDA;MOTO;CONDUCTOR;53;M;2;;RUTA 95 KM 6;
2017;06/03/2017;15:37:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;73;M;1;AUTO;RUTA 8 KM 24;
2017;06/04/2017;05:10:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;29;M;1;AUTO;RUTA 74 KM 28;
2017;06/04/2017;07:38:00;MONTEVIDEO;NACIONAL;DESPISTE;AUTO;CONDUCTOR;22;F;0;;RAMBLA FRANKLIN ROOSEVELT ESQ LA PAZ;573449
2017;06/05/2017;11:55:00;LAVALLEJA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;84;M;1;CAMIONETA;CRISTOBAL COLON ESQ. WASHINGTON BELTRAN;662484
2017;06/06/2017;07:22:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;66;M;1;MOTO;RUTA 101 KM 25;
2017;06/06/2017;08:45:00;SAN JOSE;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;71;M;0;;AGRACIADA ESQ. VEINTICINCO DE MAYO;535452
2017;06/06/2017;16:15:00;COLONIA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;58;M;1;AUTO;DIECINUEVE DE ABRIL ESQ. TOMAS GOMEZ;381653
2017;06/07/2017;11:55:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;84;M;0;OMNIBUS;MARIANO MORENO ESQ. JOANICO;577170
2017;06/07/2017;18:30:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;36;M;0;CAMION;RUTA 11 KM 114;
2017;06/09/2017;06:15:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;30;M;0;CAMION;MANUEL HERRERA Y OBES ESQ. BENITO RIQUET;570969
2017;06/11/2017;08:12:00;ROCHA;NACIONAL;ATROPELLO DE ANIMALES;AUTO;CONDUCTOR;70;M;0;;RUTA 9 KM 337;
2017;06/11/2017;08:12:00;ROCHA;NACIONAL;ATROPELLO DE ANIMALES;AUTO;PASAJERO;57;F;0;;RUTA 9 KM 337;
2017;06/11/2017;16:20:00;PAYSANDU;NACIONAL;DESPISTE;AUTO;PASAJERO;36;F;6;;RUTA 3 KM 395;
2017;06/11/2017;16:42:00;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;52;M;4;;CAMINO DE LAS TROPAS ESQ. CAMINO RUSSI;573119
2017;06/12/2017;11:30:00;ROCHA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;77;M;0;;RUTA 19 KM 15;
2017;06/12/2017;11:30:00;ROCHA;NACIONAL;DESPISTE;AUTO;PASAJERO;64;F;1;;RUTA 19 KM 15;
2017;06/12/2017;12:25:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;87;M;0;CAMION;RUTA 5 ESQ. CAMINO LUIS EDUARDO PEREZ;567829
2017;14/06/2017;18:36:00;SAN JOSE;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;51;M;0;;CARRETERA A VOULMINOT KM. 82;
2017;15/06/2017;18:30:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;46;M;0;CAMION;RUTA 64 KM 4;
2017;16/06/2017;20:00:00;SAN JOSE;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;1;CAMION;AMADEO ALVIGINI ESQ. PRESBITERO MEREGGI;542533
2017;17/06/2017;02:23:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;26;M;0;AUTO;RUTA 8 KM 38;
2017;18/06/2017;00:15:00;SAN JOSE;DEPARTAMENTAL;COLISION CON OBSTACULO EN CALZADA;AUTO;CONDUCTOR;23;M;1;;AV. SANTIAGO RODRIGUEZ ESQ. CHALELA;542252
2017;17/06/2017;16:10:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;59;M;8;AUTO;AVENIDA DON PEDRO DE MENDOZA ESQ.CAMINO DE LA PAZ;576204
2017;19/06/2017;04:20:00;COLONIA;NACIONAL;DESPISTE;OMNIBUS;CONDUCTOR;29;M;0;;RUTA 55 KM 27;
2017;20/06/2017;18:15:00;COLONIA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;64;M;0;CAMIONETA;RUTA 22 KM 20;
2017;21/06/2017;11:00:00;RIO NEGRO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;72;M;1;CAMION;DIECIOCHO DE JULIO ESQ. WILSON FERREIRA ALDUNATE;378766
2017;21/06/2017;19:13:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;48;M;0;CAMIONETA;RUTA 5 KM 47;
2017;18/06/2017;21:13:00;CANELONES;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;34;M;1;;CALLE 32 ESQ 33;604907
2017;22/06/2017;16:10:00;CERRO LARGO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;45;F;1;AUTO;ISMAEL VELAZQUEZ ESQ. JOAQUIN DE PAZ ;839799
2017;23/06/2017;10:10:00;CANELONES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;73;F;6;CAMIONETA;SAN JOSE DE CARRASCO ESQ. AVENIDA GENERAL ALVEAR;592242
2017;23/06/2017;12:00:00;COLONIA;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;59;M;1;;RINC”N DEL REY ESQ. COLIBRI;475953
2017;23/06/2017;19:36:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;67;M;2;OMNIBUS;AVENIDA GENERAL FLORES ESQ. GENERAL ENRIQUE CASTRO;577709
2017;24/06/2017;00:40:00;CANELONES;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;46;M;1;;JOSE DE LA RUBIERA ESQ. AVENIDA EMETRIO MENENDEZ;571020
2017;24/06/2017;02:45:00;CERRO LARGO;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;35;M;0;CAMION;RUTA 7 KM 293;
2017;24/06/2017;00:20:00;COLONIA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;78;M;0;AUTO;RUTA 22 KM 10;
2017;24/06/2017;10:24:00;CANELONES;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;64;M;0;;RUTA 11 KM 133;
2017;25/06/2017;05:02:00;SAN JOSE;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;20;M;24;;RUTA 1 VIEJA KM 28;
2017;27/06/2017;09:07:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;88;M;0;CAMION;RUTA 5 Y RUTA 43;569050
2017;27/06/2017;20:10:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;CAMION;CONDUCTOR;42;M;0;CAMION;RUTA 6 KM 33;
2017;29/06/2017;09:10:00;RIVERA;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;30;M;0;AUTO;RUTA 5 KM. 494;
2017;29/06/2017;14:25:00;TACUAREMBO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;66;M;1;;CALLE 5 ESQ. JUAN ZORRILLA DE SAN MARTIN;546004
2017;30/06/2017;08:24:00;DURAZNO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;49;M;0;OMNIBUS;RUTA 14 KM 239;
2017;30/06/2017;13:00:00;CANELONES;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;50;M;0;CAMIONETA;RUTA 6 KM 37;
2017;07/01/2017;08:38:00;PAYSANDU;NACIONAL;DESPISTE;AUTO;PASAJERO;34;M;0;;RUTA 3 KM 395;
2017;07/01/2017;08:38:00;PAYSANDU;NACIONAL;DESPISTE;AUTO;PASAJERO;7;F;0;;RUTA 3 KM 395;
2017;07/01/2017;11:00:00;CANELONES;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;26;M;0;;TOMAS ALDABALDE ESQ. CAMINO SACOMANI;569683
2017;07/02/2017;22:35:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;MOTO;CAMINO MALDONADO ESQ. AVENIDA JOSE BELLONI;579382
2017;07/03/2017;05:40:00;ARTIGAS;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;17;M;1;;RUTA 3 RAMAL 30 KM 23;
2017;07/03/2017;09:15:00;SORIANO;NACIONAL;DESPISTE;AUTO;CONDUCTOR;65;M;0;;RUTA 96 KM 56;
2017;07/03/2017;04:15:00;COLONIA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;52;M;0;;RUTA 21 KM 240;
2017;07/03/2017;12:00:00;ARTIGAS;NACIONAL;DESPISTE;AUTO;PASAJERO;85;M;8;;RUTA N∫ 4 KM. 163;
2017;07/03/2017;17:50:00;MALDONADO;NACIONAL;COLISION ENTRE VEHICULOS;CAMION;PASAJERO;38;M;0;CAMIONETA;RUTA 60 KM 16;
2017;07/03/2017;17:50:00;MALDONADO;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;36;F;1;CAMION;RUTA 60 KM 16;
2017;07/03/2017;17:50:00;MALDONADO;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;35;M;0;CAMION;RUTA 60 KM 16;
2017;07/04/2017;04:10:00;DURAZNO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;60;M;0;CAMION;RUTA 5 KM 177;
2017;07/05/2017;05:55:00;MALDONADO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;30;M;1;CAMIONETA;FRANKLIN DELANO ROOSEVELT ESQ. PASCUAL GATTAS;688801
2017;07/05/2017;09:48:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;57;F;0;CAMION;BOULEVARD JOSE BATLLE Y ORDO—EZ ESQ. AVENIDA GENERAL EUGENIO GARZON;571316
2017;07/05/2017;16:40:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;32;F;0;CAMIONETA;RUTA 1 ESQ. CAMINO MANUEL MARIA FLORES;559995
2017;07/06/2017;20:12:00;MONTEVIDEO;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;38;M;1;;RUTA 102 KM 31;
2017;07/06/2017;20:40:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;81;F;1;AUTO;AVENIDA RAMON ANADOR ESQ. GENERAL THIEBAUT;579254
2017;07/07/2017;14:10:00;RIO NEGRO;NACIONAL;DESPISTE;CAMIONETA;PASAJERO;7;M;0;;RUTA 3 KM 296;
2017;07/09/2017;03:55:00;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;CAMIONETA;AVENIDA DE LAS AMERICAS ESQ. RUTA 3;402370
2017;07/09/2017;13:35:00;CERRO LARGO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;1;AUTO;CAMINO SAN DIEGO ESQ. SEVERIANO GIL;772071
2017;07/09/2017;15:15:00;CERRO LARGO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;64;M;1;AUTO;F. MATA ESQ. MANUEL A. LESTIDO;766895
2017;07/11/2017;23:10:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;56;M;0;AUTO;CAMINO CASTRO ESQ. DR. CARLOS MARIA DE PENA;572355
2017;07/12/2017;05:58:00;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;80;M;0;CAMION;RUTA 1 KM. 13;
2017;07/12/2017;07:00:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;69;F;0;CAMIONETA;RUTA 11 KM 122;
2017;07/12/2017;00:15:00;PAYSANDU;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;26;M;0;CAMION;RUTA 3 KM 452;
2017;15/07/2017;17:08:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;41;F;3;AUTO;AVENIDA RAMON ANADOR ESQ. ANZANI;579011
2017;15/07/2017;22:43:00;CANELONES;DEPARTAMENTAL;DESPISTE;AUTO;PASAJERO;93;F;0;;AV. GIANNATTASIO Y AV DEL PARQUE (ROTONDA);589367
2017;17/07/2017;11:00:00;RIVERA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;72;M;2;;RUTA 27 KM. 130;716979
2017;18/07/2017;07:35:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;32;M;0;AUTO;BOULEVARD JOSE BATLLE Y ORDO—EZ ESQ. BELL;572184
2017;18/07/2017;18:15:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;81;M;13;MOTO;AVENIDA JOSE BELLONI ESQ. AVENIDA DE LAS INSTRUCCIONES;579000
2017;19/07/2017;19:24:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;20;M;2;CAMIONETA;RUTA 1 KM 32;
2017;21/07/2017;19:00:00;CANELONES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;72;F;0;CAMION;RUTA 6 KM 44;
2017;22/07/2017;17:35:00;TACUAREMBO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;23;M;0;CAMIONETA;RUTA 26 KM 288;
2017;23/07/2017;10:30:00;MALDONADO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;49;M;0;;CNO. A LA CALERA DEL LAGO A LA ALTURA DE RUTA 9 KM 119;
2017;23/07/2017;12:15:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;29;F;1;CAMIONETA;RUTA DE ACCESO  ESQ. INGENIERO JUAN ALBERTO CAPURRO ;571627
2017;23/07/2017;16:00:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;85;F;1;MOTO;BOULEVARD JOSE BATLLE Y ORDO—EZ ESQ. GAMBETTA;573599
2017;24/07/2017;08:43:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;53;F;1;CAMION;RAMBLA DOCTOR BALTASAR BRUM ESQ. RIO GRANDE;572412
2017;24/07/2017;13:00:00;RIO NEGRO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;17;M;1;;GENERAL MANUEL ORIBE ESQ. J. COSSINI;379193
2017;23/07/2017;19:20:00;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;74;M;1;AUTO;AVENIDA DOCTOR LUIS ALBERTO DE HERRERA ESQ. ECHEVARRIARZA;578942
2017;25/07/2017;12:45:00;CANELONES;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;96;M;0;OMNIBUS;JOSE PEDRO VARELA ESQ. WILSON FERREIRA ALDUNATE;572075
2017;25/07/2017;18:30:00;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;29;OMNIBUS;ZELMAR MICHELINI ESQ. AVENIDA PASCUAL HARRIAGUE;409152
2017;26/07/2017;11:56:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;F;1;AUTO;SANTA MONICA ESQ. GENERAL MAXIMO TAJES;586083
2017;27/07/2017;15:40:00;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;40;M;0;OMNIBUS;AVENIDA MILLAN ESQ. ALBERTO GOMEZ RUANO;569652
2017;28/07/2017;12:05:00;CANELONES;DEPARTAMENTAL;CAIDA;CARRO;CONDUCTOR;83;M;0;;MARIPOSAS ESQ. UMPIERREZ FABRA;580676
2017;31/07/2017;14:05:00;ROCHA;NACIONAL;DESPISTE;AUTO;CONDUCTOR;23;M;0;;RUTA 9 KM 304;
2017;31/07/2017;19:00:00;SORIANO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;30;M;0;CAMIONETA;RUTA 21 KM 283;
2017;31/07/2017;15:40:00;MALDONADO;NACIONAL;DESPISTE;AUTO;CONDUCTOR;63;F;0;;RUTA 93 KM 111;
2017;08/03/2017;06:15:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;52;M;0;CAMIONETA;RUTA 1 KM 33;
2017;08/03/2017;18:34:00;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;51;M;0;AUTO;RUTA DE ACCESO Y RUTA 1;559054
2017;08/04/2017;13:40:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;62;M;0;OMNIBUS;RUTA 1 KM 54;
2017;08/05/2017;22:15:00;SALTO;DEPARTAMENTAL;DESPISTE;MOTO;CONDUCTOR;16;M;0;;AVENIDA PARAGUAY ESQ. AVENIDA ENRIQUE AMORIN;408760
2017;08/06/2017;18:47:00;SORIANO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;1;MOTO;FRANCISCO TRAPANI ESQ. MANUEL FREIRE;405830
2017;08/07/2017;05:21:00;SAN JOSE;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;0;F;1;OMNIBUS;RUTA 1 KM 28;
2017;08/12/2017;16:30:00;SAN JOSE;NACIONAL;DESPISTE;AUTO;PASAJERO;27;M;4;;RUTA 11 KM 58;
